,BFS_NR,GEBIET_NAME,date,population,Name,bfs,wikidata_id,check,bool
3099,246,Oetwil a.d.L.,2001-12-31,2146.0,Oetwil an der Limmat,246.0,Q66414,2001-12-31---246,False
3100,157,Oetwil a.S.,2001-12-31,4184.0,Oetwil am See,157.0,Q67354,2001-12-31---157,False
3101,66,Opfikon,2001-12-31,11969.0,Opfikon,66.0,Q64224,2001-12-31---66,False
3102,37,Ossingen,2001-12-31,1302.0,Ossingen,37.0,Q68393,2001-12-31---37,False
3103,94,Otelfingen,2001-12-31,1948.0,Otelfingen,94.0,Q66156,2001-12-31---94,False
3104,11,Ottenbach,2001-12-31,2225.0,Ottenbach,11.0,Q67513,2001-12-31---11,False
3105,177,Pfäffikon,2001-12-31,9610.0,Pfäffikon,177.0,Q68269,2001-12-31---177,False
3106,224,Pfungen,2001-12-31,2554.0,Pfungen,224.0,Q65119,2001-12-31---224,False
3107,67,Rafz,2001-12-31,3400.0,Rafz,67.0,Q66457,2001-12-31---67,False
3108,95,Regensberg,2001-12-31,438.0,Regensberg,95.0,Q70197,2001-12-31---95,False
3109,96,Regensdorf,2001-12-31,15142.0,Regensdorf,96.0,Q64205,2001-12-31---96,False
3110,38,Rheinau,2001-12-31,1328.0,Rheinau,38.0,Q67534,2001-12-31---38,False
3111,138,Richterswil,2001-12-31,10602.0,Richterswil,138.0,Q68227,2001-12-31---138,False
3112,225,Rickenbach,2001-12-31,2223.0,Rickenbach (ZH),225.0,Q68457,2001-12-31---225,False
3113,12,Rifferswil,2001-12-31,763.0,Rifferswil,12.0,Q66598,2001-12-31---12,False
3114,68,Rorbas,2001-12-31,2241.0,Rorbas,68.0,Q67909,2001-12-31---68,False
3115,97,Rümlang,2001-12-31,5667.0,Rümlang,97.0,Q67894,2001-12-31---97,False
3116,139,Rüschlikon,2001-12-31,4887.0,Rüschlikon,139.0,Q66819,2001-12-31---139,False
3117,178,Russikon,2001-12-31,3917.0,Russikon,178.0,Q67957,2001-12-31---178,False
3118,118,Rüti,2001-12-31,10960.0,Rüti (ZH),118.0,Q69752,2001-12-31---118,False
3119,226,Schlatt,2001-12-31,603.0,Schlatt (ZH),226.0,Q68390,2001-12-31---226,False
3120,98,Schleinikon,2001-12-31,664.0,Schleinikon,98.0,Q67884,2001-12-31---98,False
3121,247,Schlieren,2001-12-31,13039.0,Schlieren,247.0,Q69148,2001-12-31---247,False
3122,99,Schöfflisdorf,2001-12-31,1124.0,Schöfflisdorf,99.0,Q70295,2001-12-31---99,False
3124,197,Schwerzenbach,2001-12-31,4270.0,Schwerzenbach,197.0,Q66814,2001-12-31---197,False
3125,119,Seegräben,2001-12-31,1251.0,Seegräben,119.0,Q67310,2001-12-31---119,False
3126,227,Seuzach,2001-12-31,6442.0,Seuzach,227.0,Q65805,2001-12-31---227,False
3127,100,Stadel,2001-12-31,1715.0,Stadel,100.0,Q67907,2001-12-31---100,False
3128,158,Stäfa,2001-12-31,11654.0,Stäfa,158.0,Q69774,2001-12-31---158,False
3129,13,Stallikon,2001-12-31,2795.0,Stallikon,13.0,Q66062,2001-12-31---13,False
3130,292,Stammheim,2001-12-31,2580.0,Stammheim,292.0,Q60322693,2001-12-31---292,False
3131,101,Steinmaur,2001-12-31,2772.0,Steinmaur,101.0,Q67887,2001-12-31---101,False
3133,39,Thalheim a.d.Th.,2001-12-31,649.0,Thalheim an der Thur,39.0,Q65844,2001-12-31---39,False
3134,141,Thalwil,2001-12-31,15851.0,Thalwil,141.0,Q68959,2001-12-31---141,False
3135,40,Trüllikon,2001-12-31,987.0,Trüllikon,40.0,Q67933,2001-12-31---40,False
3136,41,Truttikon,2001-12-31,453.0,Truttikon,41.0,Q70072,2001-12-31---41,False
3137,228,Turbenthal,2001-12-31,4083.0,Turbenthal,228.0,Q65858,2001-12-31---228,False
3138,159,Uetikon a.S.,2001-12-31,5190.0,Uetikon am See,159.0,Q67058,2001-12-31---159,False
3139,248,Uitikon,2001-12-31,3535.0,Uitikon,248.0,Q66678,2001-12-31---248,False
3140,249,Unterengstringen,2001-12-31,2865.0,Unterengstringen,249.0,Q66079,2001-12-31---249,False
3142,250,Urdorf,2001-12-31,9361.0,Urdorf,250.0,Q69109,2001-12-31---250,False
3143,198,Uster,2001-12-31,28379.0,Uster,198.0,Q64032,2001-12-31---198,False
3144,43,Volken,2001-12-31,266.0,Volken,43.0,Q67922,2001-12-31---43,False
3145,199,Volketswil,2001-12-31,14238.0,Volketswil,199.0,Q69754,2001-12-31---199,False
3146,293,Wädenswil,2001-12-31,21864.0,Wädenswil,293.0,Q69718,2001-12-31---293,False
3148,120,Wald,2001-12-31,8432.0,Wald (ZH),120.0,Q67272,2001-12-31---120,False
3149,69,Wallisellen,2001-12-31,11758.0,Wallisellen,69.0,Q69374,2001-12-31---69,False
3151,200,Wangen-Brüttisellen,2001-12-31,6161.0,Wangen-Brüttisellen,200.0,Q66829,2001-12-31---200,False
3152,70,Wasterkingen,2001-12-31,579.0,Wasterkingen,70.0,Q67882,2001-12-31---70,False
3153,102,Weiach,2001-12-31,1002.0,Weiach,102.0,Q70088,2001-12-31---102,False
3154,251,Weiningen,2001-12-31,3884.0,Weiningen (ZH),251.0,Q66093,2001-12-31---251,False
3155,180,Weisslingen,2001-12-31,2843.0,Weisslingen,180.0,Q70375,2001-12-31---180,False
3156,14,Wettswil a.A.,2001-12-31,3923.0,Wettswil am Albis,14.0,Q65934,2001-12-31---14,False
3157,121,Wetzikon,2001-12-31,18527.0,Wetzikon (ZH),121.0,Q68305,2001-12-31---121,False
3158,298,Wiesendangen,2001-12-31,5057.0,Wiesendangen,298.0,Q64853,2001-12-31---298,False
3159,71,Wil,2001-12-31,1309.0,Wil (ZH),71.0,Q67223,2001-12-31---71,False
3160,181,Wila,2001-12-31,1838.0,Wila,181.0,Q66752,2001-12-31---181,False
3161,182,Wildberg,2001-12-31,911.0,Wildberg,182.0,Q67346,2001-12-31---182,False
3162,72,Winkel,2001-12-31,3411.0,Winkel,72.0,Q66588,2001-12-31---72,False
3163,230,Winterthur,2001-12-31,89342.0,Winterthur,230.0,Q9125,2001-12-31---230,False
3164,231,Zell,2001-12-31,4652.0,Zell (ZH),231.0,Q67211,2001-12-31---231,False
3165,161,Zollikon,2001-12-31,11654.0,Zollikon,161.0,Q218691,2001-12-31---161,False
3166,160,Zumikon,2001-12-31,4576.0,Zumikon,160.0,Q66898,2001-12-31---160,False
3167,261,Zürich,2001-12-31,336756.0,Zürich,261.0,Q72,2001-12-31---261,False
3168,21,Adlikon,2000-12-31,601.0,Adlikon,21.0,Q68356,2000-12-31---21,False
3169,131,Adliswil,2000-12-31,15458.0,Adliswil,131.0,Q68210,2000-12-31---131,False
3170,241,Aesch ZH,2000-12-31,970.0,Aesch (ZH),241.0,Q68342,2000-12-31---241,False
3171,1,Aeugst a.A.,2000-12-31,1520.0,Aeugst am Albis,1.0,Q64945,2000-12-31---1,False
3172,2,Affoltern a.A.,2000-12-31,9897.0,Affoltern am Albis,2.0,Q68290,2000-12-31---2,False
3173,211,Altikon,2000-12-31,626.0,Altikon,211.0,Q65929,2000-12-31---211,False
3174,30,Andelfingen,2000-12-31,1646.0,Andelfingen,30.0,Q68423,2000-12-31---30,False
3175,51,Bachenbülach,2000-12-31,3110.0,Bachenbülach,51.0,Q69887,2000-12-31---51,False
3176,81,Bachs,2000-12-31,570.0,Bachs,81.0,Q70273,2000-12-31---81,False
3177,111,Bäretswil,2000-12-31,4144.0,Bäretswil,111.0,Q65868,2000-12-31---111,False
3178,52,Bassersdorf,2000-12-31,7376.0,Bassersdorf,52.0,Q69734,2000-12-31---52,False
3179,297,Bauma,2000-12-31,4520.0,Bauma,297.0,Q67145,2000-12-31---297,False
3181,22,Benken,2000-12-31,705.0,Benken (ZH),22.0,Q70171,2000-12-31---22,False
3182,23,Berg a.I.,2000-12-31,580.0,Berg am Irchel,23.0,Q65781,2000-12-31---23,False
3183,242,Birmensdorf,2000-12-31,5377.0,Birmensdorf (ZH),242.0,Q65282,2000-12-31---242,False
3184,3,Bonstetten,2000-12-31,3850.0,Bonstetten,3.0,Q65510,2000-12-31---3,False
3185,82,Boppelsen,2000-12-31,1037.0,Boppelsen,82.0,Q67062,2000-12-31---82,False
3186,213,Brütten,2000-12-31,1802.0,Brütten,213.0,Q65812,2000-12-31---213,False
3187,112,Bubikon,2000-12-31,5302.0,Bubikon,112.0,Q67068,2000-12-31---112,False
3188,24,Buch a.I.,2000-12-31,739.0,Buch am Irchel,24.0,Q68451,2000-12-31---24,False
3189,83,Buchs,2000-12-31,4179.0,Buchs (ZH),83.0,Q67539,2000-12-31---83,False
3190,53,Bülach,2000-12-31,13923.0,Bülach,53.0,Q9093,2000-12-31---53,False
3191,25,Dachsen,2000-12-31,1535.0,Dachsen,25.0,Q67949,2000-12-31---25,False
3192,214,Dägerlen,2000-12-31,846.0,Dägerlen,214.0,Q68437,2000-12-31---214,False
3193,84,Dällikon,2000-12-31,3228.0,Dällikon,84.0,Q66755,2000-12-31---84,False
3194,85,Dänikon,2000-12-31,1731.0,Dänikon,85.0,Q70131,2000-12-31---85,False
3195,215,Dättlikon,2000-12-31,536.0,Dättlikon,215.0,Q70381,2000-12-31---215,False
3196,86,Dielsdorf,2000-12-31,4677.0,Dielsdorf,86.0,Q67951,2000-12-31---86,False
3197,243,Dietikon,2000-12-31,21089.0,Dietikon,243.0,Q64070,2000-12-31---243,False
3198,54,Dietlikon,2000-12-31,6106.0,Dietlikon,54.0,Q65164,2000-12-31---54,False
3199,216,Dinhard,2000-12-31,1299.0,Dinhard,216.0,Q65795,2000-12-31---216,False
3200,26,Dorf,2000-12-31,598.0,Dorf,26.0,Q70283,2000-12-31---26,False
3201,191,Dübendorf,2000-12-31,21971.0,Dübendorf,191.0,Q64082,2000-12-31---191,False
3202,113,Dürnten,2000-12-31,5991.0,Dürnten,113.0,Q67220,2000-12-31---113,False
3203,192,Egg,2000-12-31,7340.0,Egg,192.0,Q64877,2000-12-31---192,False
3204,55,Eglisau,2000-12-31,2893.0,Eglisau,55.0,Q69175,2000-12-31---55,False
3205,294,Elgg,2000-12-31,3980.0,Elgg,294.0,Q67137,2000-12-31---294,False
3207,218,Ellikon a.d.Th.,2000-12-31,717.0,Ellikon an der Thur,218.0,Q65769,2000-12-31---218,False
3208,219,Elsau,2000-12-31,2913.0,Elsau,219.0,Q64832,2000-12-31---219,False
3209,56,Embrach,2000-12-31,7380.0,Embrach,56.0,Q65877,2000-12-31---56,False
3210,151,Erlenbach,2000-12-31,4493.0,Erlenbach (ZH),151.0,Q69203,2000-12-31---151,False
3211,193,Fällanden,2000-12-31,6453.0,Fällanden,193.0,Q64869,2000-12-31---193,False
3212,172,Fehraltorf,2000-12-31,4631.0,Fehraltorf,172.0,Q70369,2000-12-31---172,False
3213,27,Feuerthalen,2000-12-31,2861.0,Feuerthalen,27.0,Q66283,2000-12-31---27,False
3214,114,Fischenthal,2000-12-31,1996.0,Fischenthal,114.0,Q65854,2000-12-31---114,False
3215,28,Flaach,2000-12-31,1136.0,Flaach,28.0,Q70367,2000-12-31---28,False
3216,29,Flurlingen,2000-12-31,1253.0,Flurlingen,29.0,Q66757,2000-12-31---29,False
3217,57,Freienstein-Teufen,2000-12-31,2110.0,Freienstein-Teufen,57.0,Q66964,2000-12-31---57,False
3218,244,Geroldswil,2000-12-31,4540.0,Geroldswil,244.0,Q66660,2000-12-31---244,False
3219,58,Glattfelden,2000-12-31,3561.0,Glattfelden,58.0,Q68399,2000-12-31---58,False
3220,115,Gossau,2000-12-31,8674.0,Gossau (ZH),115.0,Q67525,2000-12-31---115,False
3221,194,Greifensee,2000-12-31,5202.0,Greifensee,194.0,Q64882,2000-12-31---194,False
3222,116,Grüningen,2000-12-31,2811.0,Grüningen,116.0,Q67120,2000-12-31---116,False
3223,220,Hagenbuch,2000-12-31,1097.0,Hagenbuch,220.0,Q65926,2000-12-31---220,False
3224,4,Hausen a.A.,2000-12-31,3036.0,Hausen am Albis,4.0,Q65231,2000-12-31---4,False
3225,5,Hedingen,2000-12-31,2986.0,Hedingen,5.0,Q65129,2000-12-31---5,False
3226,31,Henggart,2000-12-31,1636.0,Henggart,31.0,Q68417,2000-12-31---31,False
3227,152,Herrliberg,2000-12-31,5496.0,Herrliberg,152.0,Q69224,2000-12-31---152,False
3228,221,Hettlingen,2000-12-31,2426.0,Hettlingen,221.0,Q64967,2000-12-31---221,False
3229,117,Hinwil,2000-12-31,9063.0,Hinwil,117.0,Q69383,2000-12-31---117,False
3231,173,Hittnau,2000-12-31,2980.0,Hittnau,173.0,Q65841,2000-12-31---173,False
3232,59,Hochfelden,2000-12-31,1566.0,Hochfelden,59.0,Q68410,2000-12-31---59,False
3234,153,Hombrechtikon,2000-12-31,7125.0,Hombrechtikon,153.0,Q69188,2000-12-31---153,False
3235,295,Horgen,2000-12-31,19192.0,Horgen,295.0,Q68286,2000-12-31---295,False
3237,60,Höri,2000-12-31,2282.0,Höri,60.0,Q70377,2000-12-31---60,False
3238,32,Humlikon,2000-12-31,419.0,Humlikon,32.0,Q68447,2000-12-31---32,False
3239,61,Hüntwangen,2000-12-31,784.0,Hüntwangen,61.0,Q69367,2000-12-31---61,False
3241,87,Hüttikon,2000-12-31,539.0,Hüttikon,87.0,Q65671,2000-12-31---87,False
3242,296,Illnau-Effretikon,2000-12-31,14824.0,Illnau-Effretikon,296.0,Q64873,2000-12-31---296,False
3244,6,Kappel a.A.,2000-12-31,866.0,Kappel am Albis,6.0,Q64589,2000-12-31---6,False
3245,135,Kilchberg,2000-12-31,7063.0,Kilchberg (ZH),135.0,Q66633,2000-12-31---135,False
3246,33,Kleinandelfingen,2000-12-31,1790.0,Kleinandelfingen,33.0,Q68413,2000-12-31---33,False
3247,62,Kloten,2000-12-31,16535.0,Kloten,62.0,Q68165,2000-12-31---62,False
3248,7,Knonau,2000-12-31,1439.0,Knonau,7.0,Q66328,2000-12-31---7,False
3249,154,Küsnacht,2000-12-31,12370.0,Küsnacht (ZH),154.0,Q69216,2000-12-31---154,False
3251,136,Langnau a.A.,2000-12-31,6563.0,Langnau am Albis,136.0,Q65347,2000-12-31---136,False
3252,34,Laufen-Uhwiesen,2000-12-31,1394.0,Laufen-Uhwiesen,34.0,Q66336,2000-12-31---34,False
3253,176,Lindau,2000-12-31,3931.0,Lindau,176.0,Q65759,2000-12-31---176,False
3254,63,Lufingen,2000-12-31,1159.0,Lufingen,63.0,Q67912,2000-12-31---63,False
3255,155,Männedorf,2000-12-31,8244.0,Männedorf,155.0,Q64627,2000-12-31---155,False
3256,35,Marthalen,2000-12-31,1763.0,Marthalen,35.0,Q67213,2000-12-31---35,False
3257,8,Maschwanden,2000-12-31,574.0,Maschwanden,8.0,Q64977,2000-12-31---8,False
3258,195,Maur,2000-12-31,8696.0,Maur,195.0,Q64857,2000-12-31---195,False
3259,156,Meilen,2000-12-31,11397.0,Meilen,156.0,Q68261,2000-12-31---156,False
3260,9,Mettmenstetten,2000-12-31,3661.0,Mettmenstetten,9.0,Q65547,2000-12-31---9,False
3261,196,Mönchaltorf,2000-12-31,3180.0,Mönchaltorf,196.0,Q66747,2000-12-31---196,False
3262,88,Neerach,2000-12-31,2403.0,Neerach,88.0,Q68395,2000-12-31---88,False
3263,223,Neftenbach,2000-12-31,4461.0,Neftenbach,223.0,Q65040,2000-12-31---223,False
3264,89,Niederglatt,2000-12-31,3719.0,Niederglatt,89.0,Q67920,2000-12-31---89,False
3265,90,Niederhasli,2000-12-31,7516.0,Niederhasli,90.0,Q67042,2000-12-31---90,False
3266,91,Niederweningen,2000-12-31,2240.0,Niederweningen,91.0,Q66411,2000-12-31---91,False
3267,64,Nürensdorf,2000-12-31,4514.0,Nürensdorf,64.0,Q67898,2000-12-31---64,False
3268,65,Oberembrach,2000-12-31,966.0,Oberembrach,65.0,Q65512,2000-12-31---65,False
3269,245,Oberengstringen,2000-12-31,5866.0,Oberengstringen,245.0,Q69963,2000-12-31---245,False
3270,92,Oberglatt,2000-12-31,5037.0,Oberglatt,92.0,Q70022,2000-12-31---92,False
3271,137,Oberrieden,2000-12-31,4612.0,Oberrieden,137.0,Q65528,2000-12-31---137,False
3273,93,Oberweningen,2000-12-31,1293.0,Oberweningen,93.0,Q70264,2000-12-31---93,False
3274,10,Obfelden,2000-12-31,4172.0,Obfelden,10.0,Q65942,2000-12-31---10,False
3275,246,Oetwil a.d.L.,2000-12-31,2112.0,Oetwil an der Limmat,246.0,Q66414,2000-12-31---246,False
3276,157,Oetwil a.S.,2000-12-31,4175.0,Oetwil am See,157.0,Q67354,2000-12-31---157,False
3277,66,Opfikon,2000-12-31,11752.0,Opfikon,66.0,Q64224,2000-12-31---66,False
3278,37,Ossingen,2000-12-31,1282.0,Ossingen,37.0,Q68393,2000-12-31---37,False
3279,94,Otelfingen,2000-12-31,1888.0,Otelfingen,94.0,Q66156,2000-12-31---94,False
3280,11,Ottenbach,2000-12-31,2189.0,Ottenbach,11.0,Q67513,2000-12-31---11,False
3281,177,Pfäffikon,2000-12-31,9308.0,Pfäffikon,177.0,Q68269,2000-12-31---177,False
3282,224,Pfungen,2000-12-31,2475.0,Pfungen,224.0,Q65119,2000-12-31---224,False
3283,67,Rafz,2000-12-31,3369.0,Rafz,67.0,Q66457,2000-12-31---67,False
3284,95,Regensberg,2000-12-31,440.0,Regensberg,95.0,Q70197,2000-12-31---95,False
3285,96,Regensdorf,2000-12-31,14628.0,Regensdorf,96.0,Q64205,2000-12-31---96,False
3286,38,Rheinau,2000-12-31,1340.0,Rheinau,38.0,Q67534,2000-12-31---38,False
3287,138,Richterswil,2000-12-31,10430.0,Richterswil,138.0,Q68227,2000-12-31---138,False
3288,225,Rickenbach,2000-12-31,2061.0,Rickenbach (ZH),225.0,Q68457,2000-12-31---225,False
3289,12,Rifferswil,2000-12-31,721.0,Rifferswil,12.0,Q66598,2000-12-31---12,False
3290,68,Rorbas,2000-12-31,2185.0,Rorbas,68.0,Q67909,2000-12-31---68,False
3291,97,Rümlang,2000-12-31,5508.0,Rümlang,97.0,Q67894,2000-12-31---97,False
3292,139,Rüschlikon,2000-12-31,4728.0,Rüschlikon,139.0,Q66819,2000-12-31---139,False
3293,178,Russikon,2000-12-31,3886.0,Russikon,178.0,Q67957,2000-12-31---178,False
3294,118,Rüti,2000-12-31,10802.0,Rüti (ZH),118.0,Q69752,2000-12-31---118,False
3295,226,Schlatt,2000-12-31,611.0,Schlatt (ZH),226.0,Q68390,2000-12-31---226,False
3296,98,Schleinikon,2000-12-31,637.0,Schleinikon,98.0,Q67884,2000-12-31---98,False
3297,247,Schlieren,2000-12-31,12775.0,Schlieren,247.0,Q69148,2000-12-31---247,False
3298,99,Schöfflisdorf,2000-12-31,1101.0,Schöfflisdorf,99.0,Q70295,2000-12-31---99,False
3300,197,Schwerzenbach,2000-12-31,4233.0,Schwerzenbach,197.0,Q66814,2000-12-31---197,False
3301,119,Seegräben,2000-12-31,1232.0,Seegräben,119.0,Q67310,2000-12-31---119,False
3302,227,Seuzach,2000-12-31,6466.0,Seuzach,227.0,Q65805,2000-12-31---227,False
3303,100,Stadel,2000-12-31,1722.0,Stadel,100.0,Q67907,2000-12-31---100,False
3304,158,Stäfa,2000-12-31,11456.0,Stäfa,158.0,Q69774,2000-12-31---158,False
3305,13,Stallikon,2000-12-31,2580.0,Stallikon,13.0,Q66062,2000-12-31---13,False
3306,292,Stammheim,2000-12-31,2584.0,Stammheim,292.0,Q60322693,2000-12-31---292,False
3307,101,Steinmaur,2000-12-31,2761.0,Steinmaur,101.0,Q67887,2000-12-31---101,False
3309,39,Thalheim a.d.Th.,2000-12-31,641.0,Thalheim an der Thur,39.0,Q65844,2000-12-31---39,False
3310,141,Thalwil,2000-12-31,15749.0,Thalwil,141.0,Q68959,2000-12-31---141,False
3311,40,Trüllikon,2000-12-31,989.0,Trüllikon,40.0,Q67933,2000-12-31---40,False
3312,41,Truttikon,2000-12-31,437.0,Truttikon,41.0,Q70072,2000-12-31---41,False
3313,228,Turbenthal,2000-12-31,4019.0,Turbenthal,228.0,Q65858,2000-12-31---228,False
3314,159,Uetikon a.S.,2000-12-31,4935.0,Uetikon am See,159.0,Q67058,2000-12-31---159,False
3315,248,Uitikon,2000-12-31,3463.0,Uitikon,248.0,Q66678,2000-12-31---248,False
3316,249,Unterengstringen,2000-12-31,2846.0,Unterengstringen,249.0,Q66079,2000-12-31---249,False
3318,250,Urdorf,2000-12-31,9270.0,Urdorf,250.0,Q69109,2000-12-31---250,False
3319,198,Uster,2000-12-31,27762.0,Uster,198.0,Q64032,2000-12-31---198,False
3320,43,Volken,2000-12-31,265.0,Volken,43.0,Q67922,2000-12-31---43,False
3321,199,Volketswil,2000-12-31,14005.0,Volketswil,199.0,Q69754,2000-12-31---199,False
3322,293,Wädenswil,2000-12-31,21744.0,Wädenswil,293.0,Q69718,2000-12-31---293,False
3324,120,Wald,2000-12-31,8279.0,Wald (ZH),120.0,Q67272,2000-12-31---120,False
3325,69,Wallisellen,2000-12-31,11637.0,Wallisellen,69.0,Q69374,2000-12-31---69,False
3327,200,Wangen-Brüttisellen,2000-12-31,6026.0,Wangen-Brüttisellen,200.0,Q66829,2000-12-31---200,False
3328,70,Wasterkingen,2000-12-31,568.0,Wasterkingen,70.0,Q67882,2000-12-31---70,False
3329,102,Weiach,2000-12-31,1004.0,Weiach,102.0,Q70088,2000-12-31---102,False
3330,251,Weiningen,2000-12-31,3743.0,Weiningen (ZH),251.0,Q66093,2000-12-31---251,False
3331,180,Weisslingen,2000-12-31,2854.0,Weisslingen,180.0,Q70375,2000-12-31---180,False
3332,14,Wettswil a.A.,2000-12-31,3833.0,Wettswil am Albis,14.0,Q65934,2000-12-31---14,False
3333,121,Wetzikon,2000-12-31,18079.0,Wetzikon (ZH),121.0,Q68305,2000-12-31---121,False
3334,298,Wiesendangen,2000-12-31,5028.0,Wiesendangen,298.0,Q64853,2000-12-31---298,False
3335,71,Wil,2000-12-31,1320.0,Wil (ZH),71.0,Q67223,2000-12-31---71,False
3336,181,Wila,2000-12-31,1818.0,Wila,181.0,Q66752,2000-12-31---181,False
3337,182,Wildberg,2000-12-31,900.0,Wildberg,182.0,Q67346,2000-12-31---182,False
3338,72,Winkel,2000-12-31,3333.0,Winkel,72.0,Q66588,2000-12-31---72,False
3339,230,Winterthur,2000-12-31,88470.0,Winterthur,230.0,Q9125,2000-12-31---230,False
3340,231,Zell,2000-12-31,4509.0,Zell (ZH),231.0,Q67211,2000-12-31---231,False
3341,161,Zollikon,2000-12-31,11491.0,Zollikon,161.0,Q218691,2000-12-31---161,False
3342,160,Zumikon,2000-12-31,4598.0,Zumikon,160.0,Q66898,2000-12-31---160,False
3343,261,Zürich,2000-12-31,334298.0,Zürich,261.0,Q72,2000-12-31---261,False
3344,21,Adlikon,1999-12-31,586.0,Adlikon,21.0,Q68356,1999-12-31---21,False
3345,131,Adliswil,1999-12-31,15389.0,Adliswil,131.0,Q68210,1999-12-31---131,False
3346,241,Aesch ZH,1999-12-31,988.0,Aesch (ZH),241.0,Q68342,1999-12-31---241,False
3347,1,Aeugst a.A.,1999-12-31,1498.0,Aeugst am Albis,1.0,Q64945,1999-12-31---1,False
3348,2,Affoltern a.A.,1999-12-31,9732.0,Affoltern am Albis,2.0,Q68290,1999-12-31---2,False
3349,211,Altikon,1999-12-31,590.0,Altikon,211.0,Q65929,1999-12-31---211,False
3350,30,Andelfingen,1999-12-31,1640.0,Andelfingen,30.0,Q68423,1999-12-31---30,False
3351,51,Bachenbülach,1999-12-31,3094.0,Bachenbülach,51.0,Q69887,1999-12-31---51,False
3352,81,Bachs,1999-12-31,560.0,Bachs,81.0,Q70273,1999-12-31---81,False
3353,111,Bäretswil,1999-12-31,4048.0,Bäretswil,111.0,Q65868,1999-12-31---111,False
3354,52,Bassersdorf,1999-12-31,7156.0,Bassersdorf,52.0,Q69734,1999-12-31---52,False
3355,297,Bauma,1999-12-31,4538.0,Bauma,297.0,Q67145,1999-12-31---297,False
3357,22,Benken,1999-12-31,734.0,Benken (ZH),22.0,Q70171,1999-12-31---22,False
3358,23,Berg a.I.,1999-12-31,563.0,Berg am Irchel,23.0,Q65781,1999-12-31---23,False
3359,242,Birmensdorf,1999-12-31,5213.0,Birmensdorf (ZH),242.0,Q65282,1999-12-31---242,False
3360,3,Bonstetten,1999-12-31,3746.0,Bonstetten,3.0,Q65510,1999-12-31---3,False
3361,82,Boppelsen,1999-12-31,1011.0,Boppelsen,82.0,Q67062,1999-12-31---82,False
3362,213,Brütten,1999-12-31,1750.0,Brütten,213.0,Q65812,1999-12-31---213,False
3363,112,Bubikon,1999-12-31,5346.0,Bubikon,112.0,Q67068,1999-12-31---112,False
3364,24,Buch a.I.,1999-12-31,740.0,Buch am Irchel,24.0,Q68451,1999-12-31---24,False
3365,83,Buchs,1999-12-31,4067.0,Buchs (ZH),83.0,Q67539,1999-12-31---83,False
3366,53,Bülach,1999-12-31,13755.0,Bülach,53.0,Q9093,1999-12-31---53,False
3367,25,Dachsen,1999-12-31,1461.0,Dachsen,25.0,Q67949,1999-12-31---25,False
3368,214,Dägerlen,1999-12-31,847.0,Dägerlen,214.0,Q68437,1999-12-31---214,False
3369,84,Dällikon,1999-12-31,3225.0,Dällikon,84.0,Q66755,1999-12-31---84,False
3370,85,Dänikon,1999-12-31,1752.0,Dänikon,85.0,Q70131,1999-12-31---85,False
3371,215,Dättlikon,1999-12-31,523.0,Dättlikon,215.0,Q70381,1999-12-31---215,False
3372,86,Dielsdorf,1999-12-31,4591.0,Dielsdorf,86.0,Q67951,1999-12-31---86,False
3373,243,Dietikon,1999-12-31,20674.0,Dietikon,243.0,Q64070,1999-12-31---243,False
3374,54,Dietlikon,1999-12-31,6020.0,Dietlikon,54.0,Q65164,1999-12-31---54,False
3375,216,Dinhard,1999-12-31,1313.0,Dinhard,216.0,Q65795,1999-12-31---216,False
3376,26,Dorf,1999-12-31,570.0,Dorf,26.0,Q70283,1999-12-31---26,False
3377,191,Dübendorf,1999-12-31,21703.0,Dübendorf,191.0,Q64082,1999-12-31---191,False
3378,113,Dürnten,1999-12-31,5948.0,Dürnten,113.0,Q67220,1999-12-31---113,False
3379,192,Egg,1999-12-31,7277.0,Egg,192.0,Q64877,1999-12-31---192,False
3380,55,Eglisau,1999-12-31,2799.0,Eglisau,55.0,Q69175,1999-12-31---55,False
3381,294,Elgg,1999-12-31,4035.0,Elgg,294.0,Q67137,1999-12-31---294,False
3383,218,Ellikon a.d.Th.,1999-12-31,764.0,Ellikon an der Thur,218.0,Q65769,1999-12-31---218,False
3384,219,Elsau,1999-12-31,2842.0,Elsau,219.0,Q64832,1999-12-31---219,False
3385,56,Embrach,1999-12-31,7213.0,Embrach,56.0,Q65877,1999-12-31---56,False
3386,151,Erlenbach,1999-12-31,4314.0,Erlenbach (ZH),151.0,Q69203,1999-12-31---151,False
3387,193,Fällanden,1999-12-31,6412.0,Fällanden,193.0,Q64869,1999-12-31---193,False
3388,172,Fehraltorf,1999-12-31,4572.0,Fehraltorf,172.0,Q70369,1999-12-31---172,False
3389,27,Feuerthalen,1999-12-31,2755.0,Feuerthalen,27.0,Q66283,1999-12-31---27,False
3390,114,Fischenthal,1999-12-31,2006.0,Fischenthal,114.0,Q65854,1999-12-31---114,False
3391,28,Flaach,1999-12-31,1135.0,Flaach,28.0,Q70367,1999-12-31---28,False
3392,29,Flurlingen,1999-12-31,1236.0,Flurlingen,29.0,Q66757,1999-12-31---29,False
